date,team,resource_category,quarter,total_cost,avg_utilization,running_total_cost
2024-02-15,MAC2,Database,Q1,269.89,75.0,12488.98
2024-02-16,MAC2,Database,Q1,246.0,69.0,12734.98
2024-02-17,MAC2,Database,Q1,207.84,70.0,12942.82
2024-02-18,MAC2,Database,Q1,170.15,58.0,13112.97
2024-02-19,MAC2,Database,Q1,298.78,79.0,13411.75
2024-02-20,MAC2,Database,Q1,269.33,64.0,13681.08
2024-02-21,MAC2,Database,Q1,298.04,86.0,13979.12
2024-02-22,MAC2,Database,Q1,269.53,57.0,14248.650000000001
2024-02-23,MAC2,Database,Q1,240.16,67.0,14488.810000000001
2024-02-24,MAC2,Database,Q1,207.33,72.0,14696.140000000001
2024-02-25,MAC2,Database,Q1,195.86,59.0,14892.000000000002
2024-02-26,MAC2,Database,Q1,257.0,74.0,15149.000000000002
2024-02-27,MAC2,Database,Q1,250.22,66.0,15399.220000000001
2024-02-28,MAC2,Database,Q1,273.44,58.0,15672.660000000002
2024-02-29,MAC2,Database,Q1,302.14,64.0,15974.800000000001
2024-03-01,MAC2,Database,Q1,264.41,66.0,16239.210000000001
2024-03-02,MAC2,Database,Q1,230.31,74.0,16469.52
2024-03-03,MAC2,Database,Q1,203.76,64.0,16673.28
2024-03-04,MAC2,Database,Q1,319.03,65.0,16992.309999999998
2024-03-05,MAC2,Database,Q1,271.89,72.0,17264.199999999997
2024-03-06,MAC2,Database,Q1,289.87,59.0,17554.069999999996
2024-03-07,MAC2,Database,Q1,282.71,69.0,17836.779999999995
2024-03-08,MAC2,Database,Q1,281.89,73.0,18118.669999999995
2024-03-09,MAC2,Database,Q1,205.05,62.0,18323.719999999994
2024-03-10,MAC2,Database,Q1,221.27,58.0,18544.989999999994
2024-03-11,MAC2,Database,Q1,297.72,73.0,18842.709999999995
2024-03-12,MAC2,Database,Q1,303.78,77.0,19146.489999999994
2024-03-13,MAC2,Database,Q1,320.0,79.0,19466.489999999994
2024-03-14,MAC2,Database,Q1,288.44,80.0,19754.929999999993
2024-03-15,MAC2,Database,Q1,250.23,63.0,20005.159999999993
2024-03-16,MAC2,Database,Q1,177.76,59.0,20182.91999999999
2024-03-17,MAC2,Database,Q1,215.95,74.0,20398.86999999999
2024-03-18,MAC2,Database,Q1,289.27,63.0,20688.139999999992
2024-03-19,MAC2,Database,Q1,270.73,72.0,20958.86999999999
2024-03-20,MAC2,Database,Q1,264.04,47.0,21222.909999999996
2024-03-21,MAC2,Database,Q1,293.7,63.0,21516.609999999997
2024-03-22,MAC2,Database,Q1,247.66,62.0,21764.269999999997
2024-03-23,MAC2,Database,Q1,230.66,69.0,21994.929999999997
2024-03-24,MAC2,Database,Q1,156.78,52.0,22151.709999999995
2024-03-25,MAC2,Database,Q1,270.31,63.0,22422.019999999997
2024-03-26,MAC2,Database,Q1,326.25,75.0,22748.269999999997
2024-03-27,MAC2,Database,Q1,293.12,73.0,23041.389999999996
2024-03-28,MAC2,Database,Q1,223.76,61.0,23265.149999999994
2024-03-29,MAC2,Database,Q1,283.71,83.0,23548.859999999993
2024-03-30,MAC2,Database,Q1,232.81,56.0,23781.669999999995
2024-03-31,MAC2,Database,Q1,231.86,78.0,24013.529999999995
2024-04-01,MAC2,Database,Q2,324.33,73.0,24337.859999999997
2024-04-02,MAC2,Database,Q2,303.13,68.0,24640.989999999998
2024-04-03,MAC2,Database,Q2,322.23,61.0,24963.219999999998
2024-04-04,MAC2,Database,Q2,330.38,61.0,25293.6
2024-04-05,MAC2,Database,Q2,296.24,71.0,25589.839999999997
2024-04-06,MAC2,Database,Q2,196.94,56.0,25786.779999999995
2024-04-07,MAC2,Database,Q2,226.94,69.0,26013.719999999994
2024-04-08,MAC2,Database,Q2,317.6,61.0,26331.319999999992
2024-04-09,MAC2,Database,Q2,254.46,64.0,26585.77999999999
2024-04-10,MAC2,Database,Q2,291.43,62.0,26877.209999999992
2024-04-11,MAC2,Database,Q2,389.67,84.0,27266.87999999999
2024-04-12,MAC2,Database,Q2,329.3,79.0,27596.17999999999
2024-04-13,MAC2,Database,Q2,208.38,71.0,27804.55999999999
2024-04-14,MAC2,Database,Q2,214.18,61.0,28018.73999999999
2024-04-15,MAC2,Database,Q2,304.78,53.0,28323.51999999999
2024-04-16,MAC2,Database,Q2,301.25,83.0,28624.76999999999
2024-04-17,MAC2,Database,Q2,308.8,55.0,28933.56999999999
2024-04-18,MAC2,Database,Q2,342.63,64.0,29276.19999999999
2024-04-19,MAC2,Database,Q2,278.48,53.0,29554.67999999999
2024-04-20,MAC2,Database,Q2,241.42,71.0,29796.099999999988
2024-04-21,MAC2,Database,Q2,223.93,69.0,30020.03
2024-04-22,MAC2,Database,Q2,266.47,62.0,30286.5
2024-04-23,MAC2,Database,Q2,280.21,75.0,30566.71
2024-04-24,MAC2,Database,Q2,325.09,56.0,30891.8
2024-04-25,MAC2,Database,Q2,345.16,66.0,31236.96
2024-04-26,MAC2,Database,Q2,285.55,61.0,31522.51
2024-04-27,MAC2,Database,Q2,220.37,65.0,31742.879999999997
2024-04-28,MAC2,Database,Q2,235.51,64.0,31978.389999999996
2024-04-29,MAC2,Database,Q2,300.4,61.0,32278.789999999997
2024-04-30,MAC2,Database,Q2,326.5,83.0,32605.289999999997
2024-05-01,MAC2,Database,Q2,325.41,63.0,32930.7
2024-05-02,MAC2,Database,Q2,310.11,65.0,33240.81
2024-05-03,MAC2,Database,Q2,332.3,68.0,33573.11
2024-05-04,MAC2,Database,Q2,247.64,61.0,33820.75
2024-05-05,MAC2,Database,Q2,270.93,69.0,34091.68
2024-05-06,MAC2,Database,Q2,347.64,54.0,34439.32
2024-05-07,MAC2,Database,Q2,347.13,63.0,34786.45
2024-05-08,MAC2,Database,Q2,362.8,66.0,35149.25
2024-05-09,MAC2,Database,Q2,308.92,49.0,35458.17
2024-05-10,MAC2,Database,Q2,312.19,67.0,35770.36
2024-05-11,MAC2,Database,Q2,236.18,74.0,36006.54
2024-05-12,MAC2,Database,Q2,190.58,47.0,36197.12
2024-05-13,MAC2,Database,Q2,331.02,67.0,36528.14
2024-05-14,MAC2,Database,Q2,293.16,52.0,36821.3
2024-05-15,MAC2,Database,Q2,345.17,55.0,37166.47
2024-05-16,MAC2,Database,Q2,333.16,74.0,37499.630000000005
2024-05-17,MAC2,Database,Q2,272.26,73.0,37771.89000000001
2024-05-18,MAC2,Database,Q2,251.0,59.0,38022.89000000001
2024-05-19,MAC2,Database,Q2,236.56,57.0,38259.450000000004
2024-05-20,MAC2,Database,Q2,292.2,48.0,38551.65
2024-05-21,MAC2,Database,Q2,331.87,61.0,38883.520000000004
2024-05-22,MAC2,Database,Q2,318.9,61.0,39202.420000000006
2024-05-23,MAC2,Database,Q2,294.99,75.0,39497.409999999996
2024-05-24,MAC2,Database,Q2,340.24,71.0,39837.649999999994
2024-05-25,MAC2,Database,Q2,235.68,58.0,40073.329999999994
2024-05-26,MAC2,Database,Q2,202.86,56.0,40276.189999999995
2024-05-27,MAC2,Database,Q2,349.98,65.0,40626.17
2024-05-28,MAC2,Database,Q2,335.75,70.0,40961.92
2024-05-29,MAC2,Database,Q2,372.13,71.0,41334.049999999996
2024-05-30,MAC2,Database,Q2,329.91,89.0,41663.96
2024-05-31,MAC2,Database,Q2,274.94,62.0,41938.9
2024-06-01,MAC2,Database,Q2,260.96,51.0,42199.86
2024-06-02,MAC2,Database,Q2,272.88,66.0,42472.74
2024-06-03,MAC2,Database,Q2,417.28,57.0,42890.02
2024-06-04,MAC2,Database,Q2,319.5,52.0,43209.52
2024-06-05,MAC2,Database,Q2,402.24,89.0,43611.759999999995
2024-06-06,MAC2,Database,Q2,328.58,60.0,43940.34
2024-06-07,MAC2,Database,Q2,311.48,57.0,44251.82
2024-06-08,MAC2,Database,Q2,276.48,65.0,44528.299999999996
2024-06-09,MAC2,Database,Q2,227.75,71.0,44756.049999999996
2024-06-10,MAC2,Database,Q2,354.26,67.0,45110.31
2024-06-11,MAC2,Database,Q2,357.86,50.0,45468.17
2024-06-12,MAC2,Database,Q2,328.67,63.0,45796.84
2024-06-13,MAC2,Database,Q2,299.23,55.0,46096.07
2024-06-14,MAC2,Database,Q2,297.61,64.0,46393.68
2024-06-15,MAC2,Database,Q2,279.79,68.0,46673.47
2024-06-16,MAC2,Database,Q2,239.41,82.0,46912.880000000005
2024-06-17,MAC2,Database,Q2,298.29,57.0,47211.170000000006
2024-06-18,MAC2,Database,Q2,311.3,59.0,47522.47000000001
2024-06-19,MAC2,Database,Q2,354.81,66.0,47877.280000000006
2024-06-20,MAC2,Database,Q2,355.18,50.0,48232.46000000001
2024-06-21,MAC2,Database,Q2,314.05,71.0,48546.51000000001
2024-06-22,MAC2,Database,Q2,252.52,62.0,48799.030000000006
2024-06-23,MAC2,Database,Q2,238.11,62.0,49037.14000000001
2024-06-24,MAC2,Database,Q2,338.53,56.0,49375.67
2024-06-25,MAC2,Database,Q2,353.53,77.0,49729.2
2024-06-26,MAC2,Database,Q2,337.76,72.0,50066.96
2024-06-27,MAC2,Database,Q2,390.99,72.0,50457.95
2024-06-28,MAC2,Database,Q2,337.96,57.0,50795.909999999996
2024-06-29,MAC2,Database,Q2,272.82,80.0,51068.729999999996
2024-06-30,MAC2,Database,Q2,240.16,61.0,51308.89
2024-07-01,MAC2,Database,Q3,371.48,77.0,51680.37
2024-07-02,MAC2,Database,Q3,341.38,62.0,52021.75
2024-07-03,MAC2,Database,Q3,362.55,59.0,52384.3
2024-07-04,MAC2,Database,Q3,338.42,63.0,52722.72
2024-07-05,MAC2,Database,Q3,355.52,55.0,53078.24
2024-07-06,MAC2,Database,Q3,250.02,69.0,53328.259999999995
2024-07-07,MAC2,Database,Q3,275.48,68.0,53603.74
2024-07-08,MAC2,Database,Q3,403.45,69.0,54007.189999999995
2024-07-09,MAC2,Database,Q3,375.13,62.0,54382.31999999999
2024-07-10,MAC2,Database,Q3,340.29,47.0,54722.61
2024-07-11,MAC2,Database,Q3,343.4,52.0,55066.01
2024-07-12,MAC2,Database,Q3,361.81,69.0,55427.82
2024-07-13,MAC2,Database,Q3,276.04,64.0,55703.86
2024-07-14,MAC2,Database,Q3,225.35,53.0,55929.21
2024-07-15,MAC2,Database,Q3,394.1,60.0,56323.31
2024-07-16,MAC2,Database,Q3,372.36,73.0,56695.67
2024-07-17,MAC2,Database,Q3,333.85,65.0,57029.52
2024-07-18,MAC2,Database,Q3,381.04,59.0,57410.56
2024-07-19,MAC2,Database,Q3,355.87,72.0,57766.43
2024-07-20,MAC2,Database,Q3,269.92,68.0,58036.35
2024-07-21,MAC2,Database,Q3,263.22,61.0,58299.57
2024-07-22,MAC2,Database,Q3,397.24,68.0,58696.81
2024-07-23,MAC2,Database,Q3,365.84,66.0,59062.649999999994
2024-07-24,MAC2,Database,Q3,385.64,57.0,59448.28999999999
2024-07-25,MAC2,Database,Q3,376.53,73.0,59824.81999999999
2024-07-26,MAC2,Database,Q3,370.01,70.0,60194.83
2024-07-27,MAC2,Database,Q3,288.0,61.0,60482.83
2024-07-28,MAC2,Database,Q3,229.68,65.0,60712.51
2024-07-29,MAC2,Database,Q3,308.29,53.0,61020.8
2024-07-30,MAC2,Database,Q3,371.79,58.0,61392.590000000004
2024-07-31,MAC2,Database,Q3,409.24,71.0,61801.83
2024-08-01,MAC2,Database,Q3,337.65,66.0,62139.48
2024-08-02,MAC2,Database,Q3,362.14,63.0,62501.62
2024-08-03,MAC2,Database,Q3,1791.15,87.0,64292.770000000004
2024-08-04,MAC2,Database,Q3,206.01,67.0,64498.780000000006
2024-08-05,MAC2,Database,Q3,427.46,64.0,64926.240000000005
2024-08-06,MAC2,Database,Q3,371.32,72.0,65297.560000000005
2024-08-07,MAC2,Database,Q3,329.62,50.0,65627.18000000001
2024-08-08,MAC2,Database,Q3,364.18,45.0,65991.36
2024-08-09,MAC2,Database,Q3,395.14,69.0,66386.5
2024-08-10,MAC2,Database,Q3,261.48,69.0,66647.98
2024-08-11,MAC2,Database,Q3,249.0,51.0,66896.98000000001
2024-08-12,MAC2,Database,Q3,440.08,72.0,67337.06000000001
2024-08-13,MAC2,Database,Q3,331.88,63.0,67668.94000000002
2024-08-14,MAC2,Database,Q3,419.28,70.0,68088.22000000002
2024-08-15,MAC2,Database,Q3,348.85,59.0,68437.07000000002
2024-08-16,MAC2,Database,Q3,379.46,58.0,68816.53000000003
2024-08-17,MAC2,Database,Q3,294.41,68.0,69110.94000000003
2024-08-18,MAC2,Database,Q3,221.65,68.0,69332.59000000003
2024-08-19,MAC2,Database,Q3,354.62,70.0,69687.21000000002
2024-08-20,MAC2,Database,Q3,400.66,81.0,70087.87000000002
2024-08-21,MAC2,Database,Q3,394.55,61.0,70482.42000000003
2024-08-22,MAC2,Database,Q3,371.7,69.0,70854.12000000002
2024-08-23,MAC2,Database,Q3,341.14,45.0,71195.26000000002
2024-08-24,MAC2,Database,Q3,245.06,65.0,71440.32000000002
2024-08-25,MAC2,Database,Q3,258.58,63.0,71698.90000000002
2024-08-26,MAC2,Database,Q3,369.71,70.0,72068.61000000003
2024-08-27,MAC2,Database,Q3,420.27,68.0,72488.88
2024-08-28,MAC2,Database,Q3,390.27,73.0,72879.15000000001
2024-08-29,MAC2,Database,Q3,399.26,57.0,73278.41
2024-08-30,MAC2,Database,Q3,356.96,69.0,73635.37000000001
2024-08-31,MAC2,Database,Q3,299.78,45.0,73935.15000000001
2024-09-01,MAC2,Database,Q3,248.42,61.0,74183.57
2024-09-02,MAC2,Database,Q3,332.33,56.0,74515.90000000001
2024-09-03,MAC2,Database,Q3,372.54,58.0,74888.44
2024-09-04,MAC2,Database,Q3,399.18,60.0,75287.62
2024-09-05,MAC2,Database,Q3,466.12,74.0,75753.73999999999
2024-09-06,MAC2,Database,Q3,350.97,52.0,76104.70999999999
2024-09-07,MAC2,Database,Q3,293.3,75.0,76398.01
2024-09-08,MAC2,Database,Q3,280.47,73.0,76678.48
2024-09-09,MAC2,Database,Q3,366.87,56.0,77045.34999999999
2024-09-10,MAC2,Database,Q3,369.16,62.0,77414.51
2024-09-11,MAC2,Database,Q3,429.07,64.0,77843.58
2024-09-12,MAC2,Database,Q3,425.83,63.0,78269.41
2024-09-13,MAC2,Database,Q3,420.24,73.0,78689.65000000001
2024-09-14,MAC2,Database,Q3,269.23,64.0,78958.88
2024-09-15,MAC2,Database,Q3,284.55,60.0,79243.43000000001
2024-09-16,MAC2,Database,Q3,378.34,59.0,79621.77
2024-09-17,MAC2,Database,Q3,368.02,55.0,79989.79000000001
2024-09-18,MAC2,Database,Q3,407.87,53.0,80397.66
2024-09-19,MAC2,Database,Q3,416.68,70.0,80814.34
2024-09-20,MAC2,Database,Q3,408.33,64.0,81222.67
2024-09-21,MAC2,Database,Q3,267.08,71.0,81489.75
2024-09-22,MAC2,Database,Q3,292.41,66.0,81782.16
2024-09-23,MAC2,Database,Q3,406.8,80.0,82188.96
2024-09-24,MAC2,Database,Q3,405.25,68.0,82594.21
2024-09-25,MAC2,Database,Q3,404.59,66.0,82998.8
2024-09-26,MAC2,Database,Q3,428.8,57.0,83427.6
2024-09-27,MAC2,Database,Q3,346.6,68.0,83774.20000000001
2024-09-28,MAC2,Database,Q3,294.84,61.0,84069.04000000001
2024-09-29,MAC2,Database,Q3,289.48,72.0,84358.52
2024-09-30,MAC2,Database,Q3,426.92,63.0,84785.44
2024-10-01,MAC2,Database,Q4,425.62,75.0,85211.06
2024-10-02,MAC2,Database,Q4,433.68,66.0,85644.73999999999
2024-10-03,MAC2,Database,Q4,389.43,62.0,86034.16999999998
2024-10-04,MAC2,Database,Q4,380.32,57.0,86414.48999999999
2024-10-05,MAC2,Database,Q4,283.53,46.0,86698.01999999999
2024-10-06,MAC2,Database,Q4,272.75,72.0,86970.76999999999
2024-10-07,MAC2,Database,Q4,427.99,58.0,87398.76
2024-10-08,MAC2,Database,Q4,397.82,60.0,87796.58
2024-10-09,MAC2,Database,Q4,426.53,70.0,88223.11
2024-10-10,MAC2,Database,Q4,428.56,76.0,88651.67
2024-10-11,MAC2,Database,Q4,400.3,63.0,89051.97
2024-10-12,MAC2,Database,Q4,270.71,56.0,89322.68000000001
2024-10-13,MAC2,Database,Q4,271.81,63.0,89594.49
2024-10-14,MAC2,Database,Q4,454.7,48.0,90049.19
2024-10-15,MAC2,Database,Q4,405.66,76.0,90454.85
2024-10-16,MAC2,Database,Q4,421.89,70.0,90876.74
2024-10-17,MAC2,Database,Q4,310.77,52.0,91187.51000000001
2024-10-18,MAC2,Database,Q4,346.78,52.0,91534.29000000001
2024-10-19,MAC2,Database,Q4,313.05,71.0,91847.34000000001
2024-10-20,MAC2,Database,Q4,307.46,58.0,92154.80000000002
2024-10-21,MAC2,Database,Q4,412.79,69.0,92567.59000000001
2024-10-22,MAC2,Database,Q4,401.67,59.0,92969.26000000001
2024-10-23,MAC2,Database,Q4,425.84,64.0,93395.1
2024-10-24,MAC2,Database,Q4,432.1,69.0,93827.20000000001
2024-10-25,MAC2,Database,Q4,391.96,44.0,94219.16000000002
2024-10-26,MAC2,Database,Q4,311.68,73.0,94530.84000000001
2024-10-27,MAC2,Database,Q4,271.97,61.0,94802.81000000001
2024-10-28,MAC2,Database,Q4,440.02,64.0,95242.83000000002
2024-10-29,MAC2,Database,Q4,452.47,76.0,95695.30000000002
2024-10-30,MAC2,Database,Q4,385.33,66.0,96080.63
2024-10-31,MAC2,Database,Q4,375.16,73.0,96455.79000000001
2024-11-01,MAC2,Database,Q4,396.31,57.0,96852.1
2024-11-02,MAC2,Database,Q4,276.01,56.0,97128.11
2024-11-03,MAC2,Database,Q4,272.65,64.0,97400.76
2024-11-04,MAC2,Database,Q4,430.12,60.0,97830.87999999999
2024-11-05,MAC2,Database,Q4,442.67,67.0,98273.54999999999
2024-11-06,MAC2,Database,Q4,410.72,61.0,98684.26999999999
2024-11-07,MAC2,Database,Q4,492.03,70.0,99176.29999999999
2024-11-08,MAC2,Database,Q4,378.04,61.0,99554.33999999998
2024-11-09,MAC2,Database,Q4,296.07,65.0,99850.40999999999
2024-11-10,MAC2,Database,Q4,299.44,75.0,100149.84999999999
2024-11-11,MAC2,Database,Q4,369.62,62.0,100519.46999999999
2024-11-12,MAC2,Database,Q4,392.55,44.0,100912.01999999999
2024-11-13,MAC2,Database,Q4,410.13,84.0,101322.15
2024-11-14,MAC2,Database,Q4,2564.84,100.0,103886.98999999999
2024-11-15,MAC2,Database,Q4,340.42,49.0,104227.41
2024-11-16,MAC2,Database,Q4,264.87,51.0,104492.28
2024-11-17,MAC2,Database,Q4,276.9,67.0,104769.18
2024-11-18,MAC2,Database,Q4,485.21,56.0,105254.39
2024-11-19,MAC2,Database,Q4,426.48,60.0,105680.87
2024-11-20,MAC2,Database,Q4,440.55,70.0,106121.42
2024-11-21,MAC2,Database,Q4,426.49,64.0,106547.91
2024-11-22,MAC2,Database,Q4,393.22,65.0,106941.13
2024-11-23,MAC2,Database,Q4,294.11,69.0,107235.24
2024-11-24,MAC2,Database,Q4,292.61,57.0,107527.85
2024-11-25,MAC2,Database,Q4,439.84,70.0,107967.69
2024-11-26,MAC2,Database,Q4,415.64,47.0,108383.33
2024-11-27,MAC2,Database,Q4,397.96,59.0,108781.29000000001
2024-11-28,MAC2,Database,Q4,462.99,62.0,109244.28000000001
2024-11-29,MAC2,Database,Q4,394.21,70.0,109638.49000000002
2024-11-30,MAC2,Database,Q4,890.11,90.0,110528.60000000002
2024-12-01,MAC2,Database,Q4,345.12,65.0,110873.72
2024-12-02,MAC2,Database,Q4,459.05,74.0,111332.77
2024-12-03,MAC2,Database,Q4,440.72,64.0,111773.49
2024-12-04,MAC2,Database,Q4,519.06,62.0,112292.55
2024-12-05,MAC2,Database,Q4,408.09,72.0,112700.64
2024-12-06,MAC2,Database,Q4,422.94,71.0,113123.58
2024-12-07,MAC2,Database,Q4,311.81,66.0,113435.39
2024-12-08,MAC2,Database,Q4,309.07,70.0,113744.46
2024-12-09,MAC2,Database,Q4,444.62,62.0,114189.08
2024-12-10,MAC2,Database,Q4,418.9,60.0,114607.98
2024-12-11,MAC2,Database,Q4,445.57,70.0,115053.55
2024-12-12,MAC2,Database,Q4,473.48,68.0,115527.03
2024-12-13,MAC2,Database,Q4,428.99,64.0,115956.02
2024-12-14,MAC2,Database,Q4,322.32,60.0,116278.34000000001
2024-12-15,MAC2,Database,Q4,628.83,68.0,116907.17000000001
2024-12-16,MAC2,Database,Q4,700.11,54.0,117607.28000000001
2024-12-17,MAC2,Database,Q4,769.53,56.0,118376.81
2024-12-18,MAC2,Database,Q4,801.34,66.0,119178.15
2024-12-19,MAC2,Database,Q4,811.88,72.0,119990.03
2024-12-20,MAC2,Database,Q4,808.71,74.0,120798.74
2024-12-21,MAC2,Database,Q4,577.03,55.0,121375.77
2024-12-22,MAC2,Database,Q4,545.89,49.0,121921.66
2024-12-23,MAC2,Database,Q4,827.39,64.0,122749.05
2024-12-24,MAC2,Database,Q4,946.32,76.0,123695.37000000001
2024-12-25,MAC2,Database,Q4,438.38,68.0,124133.75000000001
2024-12-26,MAC2,Database,Q4,456.05,51.0,124589.80000000002
2024-12-27,MAC2,Database,Q4,394.04,64.0,124983.84000000001
2024-12-28,MAC2,Database,Q4,307.66,65.0,125291.50000000001
2024-12-29,MAC2,Database,Q4,307.0,62.0,125598.50000000001
2024-12-30,MAC2,Database,Q4,445.66,67.0,126044.16000000002
2024-01-01,MAC6,Compute,Q1,528.07,62.0,528.07
2024-01-02,MAC6,Compute,Q1,537.28,73.0,1065.35
2024-01-03,MAC6,Compute,Q1,567.98,57.0,1633.33
2024-01-04,MAC6,Compute,Q1,553.61,65.0,2186.94
2024-01-05,MAC6,Compute,Q1,593.82,76.0,2780.76
2024-01-06,MAC6,Compute,Q1,433.02,59.0,3213.78
2024-01-07,MAC6,Compute,Q1,362.65,57.0,3576.4300000000003
2024-01-08,MAC6,Compute,Q1,627.52,64.0,4203.950000000001
2024-01-09,MAC6,Compute,Q1,492.88,67.0,4696.830000000001
2024-01-10,MAC6,Compute,Q1,604.56,67.0,5301.390000000001
2024-01-11,MAC6,Compute,Q1,506.07,67.0,5807.460000000001
2024-01-12,MAC6,Compute,Q1,508.55,78.0,6316.010000000001
2024-01-13,MAC6,Compute,Q1,399.78,68.0,6715.790000000001
2024-01-14,MAC6,Compute,Q1,356.25,76.0,7072.040000000001
2024-01-15,MAC6,Compute,Q1,533.34,73.0,7605.380000000001
2024-01-16,MAC6,Compute,Q1,644.68,71.0,8250.060000000001
2024-01-17,MAC6,Compute,Q1,527.23,60.0,8777.29
2024-01-18,MAC6,Compute,Q1,511.72,68.0,9289.01
2024-01-19,MAC6,Compute,Q1,453.39,67.0,9742.4
2024-01-20,MAC6,Compute,Q1,383.13,73.0,10125.529999999999
2024-01-21,MAC6,Compute,Q1,366.08,59.0,10491.609999999999
2024-01-22,MAC6,Compute,Q1,509.11,66.0,11000.72
2024-01-23,MAC6,Compute,Q1,575.37,70.0,11576.09
2024-01-24,MAC6,Compute,Q1,489.18,50.0,12065.27
2024-01-25,MAC6,Compute,Q1,468.0,64.0,12533.27
2024-01-26,MAC6,Compute,Q1,485.95,55.0,13019.220000000001
2024-01-27,MAC6,Compute,Q1,398.39,86.0,13417.61
2024-01-28,MAC6,Compute,Q1,353.67,65.0,13771.28
2024-01-29,MAC6,Compute,Q1,592.82,81.0,14364.1
2024-01-30,MAC6,Compute,Q1,529.87,66.0,14893.970000000001
2024-01-31,MAC6,Compute,Q1,611.41,66.0,15505.380000000001
2024-02-01,MAC6,Compute,Q1,563.27,51.0,16068.650000000001
2024-02-02,MAC6,Compute,Q1,498.17,56.0,16566.82
2024-02-03,MAC6,Compute,Q1,386.88,73.0,16953.7
2024-02-04,MAC6,Compute,Q1,428.04,66.0,17381.74
2024-02-05,MAC6,Compute,Q1,590.53,71.0,17972.27
2024-02-06,MAC6,Compute,Q1,559.66,78.0,18531.93
2024-02-07,MAC6,Compute,Q1,548.44,56.0,19080.37
2024-02-08,MAC6,Compute,Q1,604.1,76.0,19684.469999999998
2024-02-09,MAC6,Compute,Q1,453.85,55.0,20138.319999999996
2024-02-10,MAC6,Compute,Q1,418.74,71.0,20557.059999999998
2024-02-11,MAC6,Compute,Q1,330.91,54.0,20887.969999999998
2024-02-12,MAC6,Compute,Q1,570.33,67.0,21458.3
2024-02-13,MAC6,Compute,Q1,518.48,67.0,21976.78
2024-02-14,MAC6,Compute,Q1,502.54,56.0,22479.32
2024-02-15,MAC6,Compute,Q1,591.22,56.0,23070.54
2024-02-16,MAC6,Compute,Q1,525.8,76.0,23596.34
2024-02-17,MAC6,Compute,Q1,423.67,54.0,24020.010000000002
2024-02-18,MAC6,Compute,Q1,365.87,56.0,24385.88
2024-02-19,MAC6,Compute,Q1,555.88,53.0,24941.760000000002
2024-02-20,MAC6,Compute,Q1,501.89,66.0,25443.65
2024-02-21,MAC6,Compute,Q1,559.29,59.0,26002.940000000002
2024-02-22,MAC6,Compute,Q1,504.24,61.0,26507.180000000004
2024-02-23,MAC6,Compute,Q1,476.02,59.0,26983.200000000004
2024-02-24,MAC6,Compute,Q1,458.32,78.0,27441.520000000004
2024-02-25,MAC6,Compute,Q1,371.09,69.0,27812.610000000004
2024-02-26,MAC6,Compute,Q1,615.84,81.0,28428.450000000004
2024-02-27,MAC6,Compute,Q1,558.01,68.0,28986.460000000003
2024-02-28,MAC6,Compute,Q1,616.89,67.0,29603.350000000002
2024-02-29,MAC6,Compute,Q1,559.68,57.0,30163.030000000002
2024-03-01,MAC6,Compute,Q1,555.73,63.0,30718.760000000002
2024-03-02,MAC6,Compute,Q1,362.49,59.0,31081.250000000004
2024-03-03,MAC6,Compute,Q1,389.7,68.0,31470.950000000004
2024-03-04,MAC6,Compute,Q1,678.2,70.0,32149.15
2024-03-05,MAC6,Compute,Q1,613.37,68.0,32762.52
2024-03-06,MAC6,Compute,Q1,573.16,58.0,33335.68
2024-03-07,MAC6,Compute,Q1,651.52,58.0,33987.2
2024-03-08,MAC6,Compute,Q1,619.25,79.0,34606.45
2024-03-09,MAC6,Compute,Q1,446.99,69.0,35053.439999999995
2024-03-10,MAC6,Compute,Q1,385.79,62.0,35439.229999999996
2024-03-11,MAC6,Compute,Q1,605.11,64.0,36044.34
2024-03-12,MAC6,Compute,Q1,573.17,53.0,36617.509999999995
2024-03-13,MAC6,Compute,Q1,587.37,61.0,37204.88
2024-03-14,MAC6,Compute,Q1,629.03,78.0,37833.909999999996
2024-03-15,MAC6,Compute,Q1,623.67,77.0,38457.579999999994
2024-03-16,MAC6,Compute,Q1,395.51,61.0,38853.09
2024-03-17,MAC6,Compute,Q1,423.09,73.0,39276.17999999999
2024-03-18,MAC6,Compute,Q1,579.19,53.0,39855.369999999995
2024-03-19,MAC6,Compute,Q1,612.15,58.0,40467.52
2024-03-20,MAC6,Compute,Q1,550.85,59.0,41018.37
2024-03-21,MAC6,Compute,Q1,509.24,52.0,41527.61
2024-03-22,MAC6,Compute,Q1,598.12,79.0,42125.73
2024-03-23,MAC6,Compute,Q1,449.87,58.0,42575.600000000006
2024-03-24,MAC6,Compute,Q1,381.11,60.0,42956.71000000001
2024-03-25,MAC6,Compute,Q1,576.64,64.0,43533.350000000006
2024-03-26,MAC6,Compute,Q1,643.96,69.0,44177.310000000005
2024-03-27,MAC6,Compute,Q1,524.44,59.0,44701.75000000001
2024-03-28,MAC6,Compute,Q1,613.98,51.0,45315.73000000001
2024-03-29,MAC6,Compute,Q1,581.9,49.0,45897.63000000001
2024-03-30,MAC6,Compute,Q1,416.99,71.0,46314.62000000001
2024-03-31,MAC6,Compute,Q1,416.27,75.0,46730.89000000001
2024-04-01,MAC6,Compute,Q2,598.54,62.0,47329.43000000001
2024-04-02,MAC6,Compute,Q2,554.01,65.0,47883.44000000001
